id;name;full_name;birth_date;height_cm;weight_kgs;positions;nationality;overall_rating;preferred_foot;weak_foot(1-5);skill_moves(1-5);club_team
164477;J. Mikel;John Michael Nchekwube Obinna;22.04.1987;187.96;86.2;CDM;Nigeria;75;Right;3;3;Middlesbrough
215165;C. Rius;Ciro Rius;27.10.1988;170.18;72.1;RM;Argentina;75;Right;2;3;Defensa y Justicia
205686;T. Savanier;Téji Savanier;22.12.1991;170.18;62.1;CM;France;75;Right;3;4;Nîmes Olympique
198006;J. Toornstra;Jens Toornstra;04.04.1989;152.4;73.9;CAM;Netherlands;75;Right;3;3;Feyenoord
177525;N. Dirar;Nabil Dirar;25.02.1986;187.96;78.9;RM;Morocco;75;Right;4;3;Fenerbahçe SK
230005;T. Davies;Tom Davies;30.06.1998;185.42;69.9;CM;England;75;Right;3;3;Everton
209781;P. Capelle;Pierrick Capelle;15.04.1987;154.94;73;LWB;France;75;Left;4;3;Angers SCO
234612;J. Ikoné;Nanitamo Jonathan Ikoné;02.05.1998;175.26;73;CAM;France;75;Left;4;4;LOSC Lille
236403;E. N'Dicka;Evan N'Dicka;20.08.1999;193.04;79.8;CB;France;75;Left;3;2;Eintracht Frankfurt
224883;S. Mounié;Steve Mounié;29.09.1994;190.5;79.8;ST;Benin;75;Right;3;3;Huddersfield Town
240754;Y. Atal;Youcef Attal;17.05.1996;175.26;69.9;RB;Algeria;75;Right;5;4;OGC Nice
235634;G. Konan;Ghislain Konan;27.12.1995;175.26;71.2;LB;Ivory Coast;75;Left;3;3;Stade de Reims
236401;N. Mazraoui;Noussair Mazraoui;14.11.1997;182.88;62.1;RB;Morocco;75;Right;3;3;Ajax
190576;M. Caruzzo;Matías Nicolás Caruzzo;15.08.1984;185.42;79.8;CB;Argentina;75;Right;3;2;Rosario Central
185199;S. Ribas;Sebastián César Helios Ribas Barbato;11.03.1988;187.96;79.8;ST;Uruguay;75;Right;4;3;Club Atlético Lanús
178031;P. Baysse;Paul Baysse;18.05.1988;182.88;82.1;CB;France;75;Right;3;2;Stade Malherbe Caen
230767;Renato Sanches;Renato Júnior Luz Sanches;18.08.1997;175.26;69.9;CM;Portugal;75;Right;4;3;FC Bayern München
214639;Postigo;Sergio Postigo Redondo;04.11.1988;185.42;78;CB;Spain;75;Right;3;2;Levante UD
142959;M. Barbosa;Mariano Damián Barbosa;27.07.1984;187.96;78.9;GK;Argentina;75;Right;2;1;Villarreal CF
197231;K. Babacar;Khouma El Hadji Babacar;17.03.1993;185.42;84.8;ST;Senegal;75;Right;3;3;Sassuolo
226414;M. Coco;Marcus Coco;24.06.1996;182.88;78;RM;France;75;Right;3;3;En Avant de Guingamp
202350;Fabrício;Fabrício dos Santos Messias;28.03.1990;182.88;78;ST;Brazil;75;Right;2;4;Urawa Red Diamonds
176237;J. Altidore;Jozy Altidore;06.11.1989;182.88;78.9;ST;United States;75;Right;4;3;Toronto FC
239212;Carlitos;Carlos Daniel López Huesca;12.06.1990;175.26;69.9;ST;Spain;75;Right;2;4;Legia Warszawa
230252;Jorginhson;Jorgino Silas Ruiz Prestes;29.02.1992;152.4;74.8;CDM;Brazil;75;Left;4;2;Vitória
203884;K. Djidji;Lévy Koffi Djidji;30.11.1992;182.88;81.2;CB;Ivory Coast;75;Right;3;3;Torino
235883;R. Sessegnon;Ryan Sessegnon;18.05.2000;152.4;71.2;LW;England;75;Left;3;4;Fulham
230507;Nicholas Aldair;Nicholas Júlio Aldair Leal;29.02.1992;187.96;81.2;ST;Brazil;75;Right;3;3;Fluminense
216939;A. Blake;Andre Blake;21.11.1990;193.04;78.9;GK;Jamaica;75;Right;2;1;Philadelphia Union
194665;S. Ilsanker;Stefan Ilsanker;18.05.1989;187.96;86.2;CDM;Austria;75;Right;3;2;RB Leipzig
213353;K. Kanga;Kaku Guélor Kanga;01.09.1990;167.64;67.1;CAM;Gabon;75;Right;4;4;Sparta Praha
190824;O. Elabdellaoui;Omar Elabdellaoui;05.12.1991;152.4;73.9;RB;Norway;75;Right;3;3;Olympiacos CFP
49000;A. McGregor;Allan McGregor;31.01.1982;182.88;73.9;GK;Scotland;75;Right;3;1;Rangers FC
198504;J. Drmi?;Josip Drmi?;08.08.1992;182.88;81.2;ST;Switzerland;75;Right;4;3;Borussia Mönchengladbach
165735;B. Jones;Brad Jones;19.03.1982;193.04;87.1;GK;Australia;75;Left;2;1;Al Nassr
159591;A. Pérez;Andrés Eduardo Pérez Gutiérrez;05.09.1980;154.94;74.8;CDM;Colombia;75;Right;3;2;Independiente Santa Fe
192358;S. Padt;Sergio Padt;06.06.1990;198.12;84.8;GK;Netherlands;75;Right;3;1;FC Groningen
183141;Oier;Oier Olazábal Paredes;14.09.1989;190.5;91.2;GK;Spain;75;Left;3;1;Levante UD
177765;P. Cissé;Papiss Demba Cissé;03.06.1985;182.88;73;ST;Senegal;75;Right;4;3;Alanyaspor
232805;Bernardo;Bernardo Fernandes da Silva Junior;14.05.1995;185.42;76.2;LB;Brazil;75;Left;3;3;Brighton & Hove Albion
224869;Bustinza;Unai Bustinza Martínez;02.02.1992;175.26;73.9;CB;Spain;75;Right;3;2;CD Leganés
192612;M. Jajalo;Mato Jajalo;25.05.1988;182.88;81.2;CM;Bosnia Herzegovina;75;Right;3;3;Palermo
170084;W. Hennessey;Wayne  Hennessey;24.01.1987;198.12;89.8;GK;Wales;75;Right;3;1;Crystal Palace
206436;Y. Benzia;Yassine Benzia;08.09.1994;152.4;76.2;CAM;Algeria;75;Right;4;4;Fenerbahçe SK
189795;Éder;Éderzito António Macedo Lopes;22.12.1987;190.5;81.2;ST;Portugal;75;Right;4;3;Lokomotiv Moscow
223329;A. Conti;Andrea Conti;02.03.1994;182.88;76.2;RM;Italy;75;Right;2;3;Milan
201303;R. Falk;Rasmus Falk Jensen;15.01.1992;152.4;64.9;CAM;Denmark;75;Right;4;4;FC København
200278;S. García;Santiago García;08.07.1988;190.5;88;CB;Argentina;75;Left;3;2;Deportivo Toluca
186197;G. Kakuta;Gaël Kakuta;21.06.1991;172.72;64;RM;DR Congo;75;Left;3;4;Rayo Vallecano
230229;Otávio Cairinho;Otávio Alberto Cairinho Monteiro;29.02.1992;152.4;79.8;CB;Brazil;75;Right;3;2;Internacional
195668;Joel Robles;Joel Robles Blázquez;17.06.1990;195.58;89.8;GK;Spain;75;Right;2;1;Real Betis
219732;G. Nkoudou;Georges-Kévin Nkoudou;13.02.1995;175.26;72.1;LM;France;75;Right;4;3;AS Monaco
207444;J. Damm;Jürgen Damm;07.11.1992;185.42;69.9;RM;Mexico;75;Right;3;3;Tigres U.A.N.L.
230227;Caio Nunson;Caio Rodrigo Nunes Anjos;29.02.1988;185.42;84.8;CB;Brazil;75;Left;3;2;Vitória
190034;T. Kolodziejczak;Timothée Kolodziejczak;01.10.1991;185.42;74.8;LB;France;75;Left;2;2;AS Saint-Étienne
172113;M. Fritzler;Matías Lionel Fritzler;23.08.1986;152.4;73;CDM;Argentina;75;Right;3;2;Club Atlético Colón
163665;D. Congré;Daniel Congré;05.04.1985;185.42;79.8;CB;France;75;Right;3;2;Montpellier HSC
207441;L. Vietto;Luciano Vietto;05.12.1993;172.72;69.9;ST;Argentina;75;Right;3;3;Fulham
240976;M. Saracchi;Marcelo Josemir Saracchi Pintos;23.04.1998;172.72;68.9;LB;Uruguay;75;Left;3;3;RB Leipzig
170320;L. De Silvestri;Lorenzo De Silvestri;23.05.1988;185.42;83.9;RM;Italy;75;Right;3;4;Torino
178255;R. Donk;Ryan  Donk;30.03.1986;193.04;79.8;CDM;Netherlands;75;Right;2;3;Galatasaray SK
225359;C. Budescu;Constantin Budescu;19.02.1989;182.88;84.8;CAM;Romania;75;Right;3;3;Al Shabab
158543;O. Peralta;Oribe Peralta Morones;12.01.1984;152.4;79.8;ST;Mexico;75;Right;4;3;Club América
241486;J. Koundé;Jules Koundé;12.11.1998;154.94;74.8;CB;France;75;Right;3;2;FC Girondins de Bordeaux
206414;S. Kryvtsov;Sergiy Kryvtsov;15.03.1991;185.42;83;CB;Ukraine;75;Right;2;2;Shakhtar Donetsk
115533;D. Benaglio;Diego Orlando Benaglio;08.09.1983;193.04;88.9;GK;Switzerland;75;Right;3;1;AS Monaco
220493;A. Barreca;Antonio Barreca;18.03.1995;182.88;69.9;LB;Italy;75;Left;2;3;Newcastle United
202061;J. Kurti?;Jasmin Kurti?;10.01.1989;185.42;88;CM;Slovenia;75;Right;3;3;SPAL
201549;N. Nikoli?;Nemanja Nikoli?;31.12.1987;154.94;79.8;ST;Hungary;75;Right;4;3;Chicago Fire
114764;Iraizoz;Gorka Iraizoz Moreno;06.03.1981;190.5;88.9;GK;Spain;75;Right;3;1;Girona FC
202828;F. Viviani;Federico Viviani;24.03.1992;154.94;74.8;CDM;Italy;75;Right;4;3;Frosinone
185163;L. Rossettini;Luca Rossettini;09.05.1985;187.96;82.1;CB;Italy;75;Right;3;2;Chievo Verona
230475;Adilson Edrada;Adilson Patrick Edrada Pereira;29.02.1992;175.26;72.1;CAM;Brazil;75;Right;3;3;Santos
231242;A. Ounas;Adam Ounas;11.11.1996;172.72;64.9;RW;Algeria;75;Left;4;3;Napoli
239433;N. Maksimovi?;Nemanja Maksimovi?;26.01.1995;182.88;74.8;CM;Serbia;75;Right;3;3;Getafe CF
190536;O. Martínez;Osvaldo David Martínez Arce;08.04.1986;165.1;71.2;CM;Paraguay;75;Right;4;3;Club Atlas
234568;Gedson Fernandes;Gedson Carvalho Fernandes;09.01.1999;154.94;71.2;CM;Portugal;75;Right;3;3;SL Benfica
226376;Kaku;Alejandro Romero Gamarra;11.01.1995;170.18;68;CAM;Paraguay;75;Left;3;4;New York Red Bulls
223816;J. Rodríguez;Jonathan Javier Rodríguez Portillo;06.07.1993;152.4;77.1;ST;Uruguay;75;Right;3;3;Uruguay
211784;N. Maupay;Neal Maupay;14.08.1996;170.18;68.9;ST;France;75;Right;3;3;Brentford
205895;A. Ring;Alexander Ring;09.04.1991;152.4;73;CDM;Finland;75;Right;3;3;New York City FC
204102;Y. Ayoub;Yassin Ayoub;06.03.1994;175.26;69.9;CM;Morocco;75;Left;3;3;Feyenoord
181573;O. Akhmedov;Odil Akhmedov;25.11.1987;154.94;74.8;CM;Uzbekistan;75;Right;3;3;Shanghai SIPG FC
230469;Ailton Guevara;Ailton Sérgio Guevara Muscato;29.02.1992;152.4;71.2;CAM;Brazil;75;Right;3;4;América FC (Minas Gerais)
200773;A. Wakaso;Alhassan Wakaso;07.01.1992;154.94;76.2;CDM;Ghana;75;Right;3;2;Vitória Guimarães
188484;A. Hernández;Abel Mathías Hernández Platero;08.08.1990;185.42;73;ST;Uruguay;75;Left;4;3;PFC CSKA Moscow
230468;José Mirazar;José Emerson Mirazar Coelho;29.02.1984;154.94;73.9;LW;Brazil;75;Left;3;3;Grêmio
236355;Luiz Felipe;Luiz Felipe Ramos Marchi;22.03.1997;187.96;79.8;CB;Brazil;75;Right;3;3;Lazio
231235;K. Amian;Kelvin Amian;08.02.1998;154.94;78;RB;France;75;Right;3;3;Toulouse Football Club
215107;H. Villalba;Héctor Villalba;26.07.1994;172.72;74.8;RM;Paraguay;75;Right;4;4;Atlanta United
237629;A. Maier;Arne Maier;08.01.1999;182.88;78.9;CM;Germany;75;Right;3;3;Hertha BSC
228413;E. Audero;Emil Audero;18.01.1997;190.5;79.8;GK;Italy;75;Right;2;1;Sampdoria
212541;L. Vangioni;Leonel Vangioni;05.05.1987;152.4;68;LB;Argentina;75;Left;3;3;Monterrey
201533;P. Ntep;Paul-Georges Ntep de Madiba;29.07.1992;154.94;74.8;LM;Cameroon;75;Right;4;3;VfL Wolfsburg
214332;D. Torres;Daniel Alejandro Torres Rojas;15.11.1989;182.88;81.2;CDM;Colombia;75;Right;3;3;Albacete BP
220475;A. Grassi;Alberto Grassi;07.03.1995;182.88;74.8;CM;Italy;75;Right;3;3;Parma
203067;D. Chará;Diego Ferney Chará Zamora;05.04.1986;172.72;68;CDM;Colombia;75;Right;4;3;Portland Timbers
193338;M. Destro;Mattia Destro;20.03.1991;152.4;72.1;ST;Italy;75;Right;3;4;Bologna
173370;B. Feilhaber;Benny Feilhaber;19.01.1985;175.26;73.9;CM;United States;75;Right;4;3;Colorado Rapids
230457;Gabrisco Aníbal;Gabriel Jairo Aníbal Rangel;29.02.1992;182.88;77.1;CDM;Brazil;75;Right;3;2;Paraná
158777;P. Tschauner;Philipp Tschauner;03.11.1985;195.58;93;GK;Germany;75;Right;3;1;FC Ingolstadt 04
210489;L. Schaub;Louis Schaub;29.12.1994;152.4;69.9;CAM;Austria;75;Left;3;3;1. FC Köln
190520;T. Jantschke;Tony Jantschke;07.04.1990;152.4;76.2;RB;Germany;75;Right;3;2;Borussia Mönchengladbach
188727;B. Poulain;Benoît Poulain;24.07.1987;187.96;83;CB;France;75;Right;2;2;Club Brugge KV
214327;V. Hernández;Vladimir Javier Hernández Rivero;08.02.1989;160.02;68;LM;Colombia;75;Right;3;4;Atlético Nacional
183606;S. Rajkovi?;Slobodan Rajkovi?;03.02.1989;190.5;88;CB;Serbia;75;Left;3;2;Palermo
139062;W. Caballero;Wilfredo Daniel Caballero;28.09.1981;185.42;81.2;GK;Argentina;75;Right;3;1;Chelsea
198198;Jordi Amat;Jordi Amat Maas;21.03.1992;185.42;83;CB;Spain;75;Right;3;2;Rayo Vallecano
201269;F. Rønnow;Frederik Rønnow;04.08.1992;190.5;77.1;GK;Denmark;75;Right;2;1;Eintracht Frankfurt
193844;Portillo;Francisco Portillo Soler;13.06.1990;170.18;59.9;RM;Spain;75;Right;3;3;Getafe CF
159028;M. Silvestre;Matías Agustín Silvestre;25.09.1984;185.42;83.9;CB;Italy;75;Right;3;2;Empoli
182579;V. Cáceres;Víctor Cáceres;25.03.1985;185.42;82.1;CDM;Paraguay;75;Right;3;3;Paraguay
189234;M. Risse;Marcel Risse;17.12.1989;182.88;74.8;RM;Germany;75;Right;2;3;1. FC Köln
184626;N. Sánchez;Nicolás Gabriel Sánchez;04.02.1986;187.96;82.1;CB;Argentina;75;Right;3;2;Monterrey
183346;F. Frei;Fabian Frei;08.01.1989;182.88;79.8;CDM;Switzerland;75;Right;3;3;FC Basel 1893
156722;M. Flamini;Mathieu Flamini;07.03.1984;152.4;67.1;CDM;France;75;Right;3;2;Getafe CF
140082;Rafael;Rafael  de Andrade Bittencourt Pinheiro;03.03.1982;187.96;79.8;GK;Brazil;75;Right;3;1;Cagliari
204338;C. Kerbrat;Christophe Kerbrat;02.08.1986;185.42;73.9;CB;France;75;Right;3;2;En Avant de Guingamp
197681;G. Imbula;Gilbert Gianelli Imbula Wanga;12.09.1992;185.42;77.1;CM;France;75;Left;2;4;Rayo Vallecano
217648;G. Haraguchi;?? ??;09.05.1991;152.4;68;LM;Japan;75;Right;4;4;Hannover 96
207920;E. Durm;Erik Durm;12.05.1992;182.88;72.1;RWB;Germany;75;Right;3;3;Huddersfield Town
196143;D. Pabón;Dorlan Pabón;24.01.1988;167.64;73;LW;Colombia;75;Right;4;3;Monterrey
110381;M. Rodríguez;Maximiliano Rubén Rodríguez;02.01.1981;154.94;78.9;LM;Argentina;75;Right;4;4;Newell's Old Boys
235565;D. Bronn;Dylan Bronn;19.06.1995;182.88;74.8;CB;Tunisia;75;Right;3;3;KAA Gent
230189;Silas Almeim;Silas Enaldo Barros de Almeida;29.02.1992;152.4;76.2;LB;Brazil;75;Left;3;3;Vitória
236331;E. Cabaco;Erick Cabaco;19.04.1995;185.42;74.8;CB;Uruguay;75;Right;3;2;Levante UD
212267;Ivan Cavaleiro;Ivan Ricardo Neves Abreu Cavaleiro;18.10.1993;175.26;79.8;LW;Portugal;75;Right;4;4;Wolverhampton Wanderers
218154;K. Billiat;Khama Billiat;19.08.1990;170.18;59.9;RW;Zimbabwe;75;Right;4;4;Kaizer Chiefs
202282;S. Armstrong;Stuart Armstrong;30.03.1992;182.88;74.8;CAM;Scotland;75;Right;4;3;Southampton
192041;N. Araújo;Néstor Alejandro Araújo Razo;29.08.1991;187.96;87.1;CB;Mexico;75;Right;3;2;RC Celta
190761;T. Arslan;Tolgay Ali Arslan;16.08.1990;154.94;77.1;CDM;Germany;75;Right;4;3;Fenerbahçe SK
184873;I. Traoré;Ismaël Traoré;18.08.1986;182.88;87.1;CB;Ivory Coast;75;Right;2;2;Angers SCO
223017;O. ?ahiner;Ömer Ali ?ahiner;02.01.1992;175.26;69.9;RM;Turkey;75;Right;3;3;Atiker Konyaspor
224808;G. Ferrari;Gian Marco Ferrari;15.05.1992;187.96;82.1;CB;Italy;75;Left;3;2;Sassuolo
194846;F. Hanin;Florent  Hanin;04.02.1990;152.4;64.9;LB;France;75;Left;3;3;Vitória Guimarães
216350;A. Ademi;Arijan Ademi;29.05.1991;185.42;78.9;CDM;FYR Macedonia;75;Right;3;3;Dinamo Zagreb
200478;J. Hendrick;Jeff Hendrick;31.01.1992;182.88;83.9;CAM;Republic of Ireland;75;Right;3;3;Burnley
187421;J. Hernández;Jorge Daniel Hernández Govea;10.06.1989;170.18;78;CDM;Mexico;75;Right;3;3;Pachuca
223517;Danilo;Danilo Barbosa da Silva;28.02.1996;182.88;76.2;CM;Brazil;75;Right;3;3;OGC Nice
189211;Saúl Berjón;Saúl Berjón Pérez;24.05.1986;152.4;84.8;LM;Spain;75;Right;4;3;Real Oviedo
45595;D. Bonera;Daniele Bonera;31.05.1981;182.88;83.9;CB;Italy;75;Right;3;2;Villarreal CF
239641;Alfa Semedo;Alfa Semedo Esteves;30.08.1997;187.96;82.1;CDM;Guinea Bissau;75;Right;4;3;RCD Espanyol
234777;Z. Steffen;Zack Steffen;02.04.1995;190.5;86.2;GK;United States;75;Right;3;1;Columbus Crew SC
195096;Fransérgio;Fransérgio Rodrigues Barbosa;18.10.1990;187.96;82.1;CM;Brazil;75;Right;3;3;SC Braga
186648;T. Kádár;Tamás Kádár;14.03.1990;187.96;78.9;CB;Hungary;75;Left;2;2;Dynamo Kyiv
215064;J. Furch;Julio Furch;29.07.1989;187.96;88;ST;Argentina;75;Right;3;3;Santos Laguna
236311;M. Rog;Marko Rog;19.07.1995;154.94;73;CM;Croatia;75;Right;3;3;Sevilla FC
188182;L. Balogun;Leon-Aderemi Balogun;28.06.1988;190.5;88;CB;Nigeria;75;Right;3;2;Brighton & Hove Albion
205590;Luís Hernández;Luís Hernández Rodríguez;14.04.1989;182.88;74.8;CB;Spain;75;Right;4;2;Málaga CF
230165;Simão Donatinho;Simão Alvin Donatinho Garcia;29.02.1984;187.96;82.1;GK;Brazil;75;Left;2;1;Cruzeiro
217877;T. Bongonda;Théo Bongonda Mbul'Ofeko Batombo;20.11.1995;175.26;64;LM;Belgium;75;Left;3;4;SV Zulte-Waregem
203796;F. Gutiérrez;Felipe Alejandro Gutiérrez Leiva;08.10.1990;170.18;64;CM;Chile;75;Left;4;3;Sporting Kansas City
184082;L. Koné;Lamine Koné;01.02.1989;187.96;89.8;CB;Ivory Coast;75;Right;3;2;RC Strasbourg Alsace
221714;A. Morelos;Alfredo José Morelos Aviléz;21.06.1996;152.4;78.9;ST;Colombia;75;Right;4;3;Rangers FC
195088;M. Ninkovi?;Miloš Ninkovi?;25.12.1984;154.94;76.2;CAM;Serbia;75;Right;3;4;Sydney FC
216336;Y. Lodygin;Yuriy Lodygin;26.05.1990;187.96;82.1;GK;Russia;75;Right;2;1;Olympiacos CFP
195087;R. Petrovi?;Radosav Petrovi?;08.03.1989;193.04;78;CDM;Serbia;75;Right;2;2;Sporting CP
229391;Palhinha;João Maria Lobo Alves Palhinha Gonçalves;09.07.1995;190.5;82.1;CDM;Portugal;75;Right;4;2;SC Braga
216335;Y. Gazinskiy;Yuriy Gazinskiy;20.07.1989;182.88;74.8;CDM;Russia;75;Left;4;3;Russia
164878;L. Refaelov;Lior Refaelov;26.04.1986;175.26;68;CAM;Israel;75;Right;4;4;Royal Antwerp FC
200206;Alan Patrick;Alan Patrick Lourenço;13.05.1991;152.4;69.9;CAM;Brazil;75;Right;3;4;Shakhtar Donetsk
189709;Alcalá;Pedro Alcalá Guirado;19.03.1989;195.58;93;CB;Spain;75;Right;4;2;Girona FC
231949;S. Ghoddos;Saman Ghoddos;06.09.1993;152.4;78.9;ST;Iran;75;Right;3;4;Amiens SC
187659;D. Tarasov;Dmitriy Tarasov;18.03.1987;193.04;83.9;CDM;Russia;75;Right;3;3;Lokomotiv Moscow
163083;Rolando;Rolando Jorge Pires da Fonseca;31.08.1985;187.96;77.1;CB;Portugal;75;Right;3;2;Olympique de Marseille
212491;A. Masuaku;Arthur Masuaku;07.11.1993;152.4;69.9;LB;DR Congo;75;Left;2;4;West Ham United
193290;M. Braithwaite;Martin Braithwaite;05.06.1991;152.4;73;ST;Denmark;75;Right;4;4;CD Leganés
217097;R. Otero;Rómulo Otero Vásquez;09.11.1992;170.18;62.1;LM;Venezuela;75;Right;4;4;Venezuela
210441;Fran Sol;Francisco Sol Ortiz;13.03.1992;154.94;77.1;ST;Spain;75;Right;3;3;Dynamo Kyiv
230408;Fabrio Farinha;Fabrio Sandro Farinha Donatelo;29.02.1992;152.4;72.1;CAM;Brazil;75;Left;3;4;Atlético Mineiro
213000;S. van Beek;Sven van Beek;28.07.1994;187.96;76.2;CB;Netherlands;75;Right;2;2;Feyenoord
186119;M. Stoch;Miroslav Stoch;19.10.1989;167.64;66.2;LM;Slovakia;75;Right;5;3;SK Slavia Praha
215559;Lucas Evangelista;Lucas E. Santana de Oliveira;06.05.1995;154.94;76.2;CM;Brazil;75;Left;3;3;FC Nantes
189446;J. Stanislas;Junior Stanislas;26.11.1989;182.88;76.2;RM;England;75;Right;3;3;Bournemouth
233478;M. Zajc;Miha Zajc;01.07.1994;152.4;76.2;CAM;Slovenia;75;Right;3;4;Fenerbahçe SK
217605;L. Lerager;Lukas Reiff Lerager;12.07.1993;185.42;84.8;CM;Denmark;75;Right;3;3;Genoa
211461;Luiz Phellype;Luiz Phellype Luciano Silva;27.09.1993;187.96;83;ST;Brazil;75;Right;3;3;Sporting CP
202501;David Juncà;David Juncà Reñé;16.11.1993;175.26;67.1;LB;Spain;75;Left;3;3;RC Celta
173818;Adrián;Adrián López Álvarez;08.01.1988;182.88;73;ST;Spain;76;Right;3;3;FC Porto
204538;R. Ruidíaz;Raúl Mario Ruidíaz Misitich;25.07.1990;170.18;66.2;ST;Peru;76;Right;4;4;Seattle Sounders FC
199417;H. Tekin;Harun Tekin;17.06.1989;187.96;78;GK;Turkey;76;Right;1;1;Fenerbahçe SK
236792;T. Sou?ek;Tomáš Sou?ek;27.02.1995;193.04;86.2;CDM;Czech Republic;76;Right;3;3;SK Slavia Praha
229880;A. Wan-Bissaka;Aaron Wan-Bissaka;26.11.1997;182.88;72.1;RB;England;76;Right;2;3;Crystal Palace
201976;A. Gomis;Alfred Benjamin Gomis;05.09.1993;193.04;79.8;GK;Senegal;76;Right;3;1;SPAL
210423;A. Rusnák;Albert Rusnák;07.07.1994;175.26;73;CAM;Slovakia;76;Right;4;3;Real Salt Lake
194806;C. Dawson;Craig Dawson;06.05.1990;187.96;82.1;CB;England;76;Right;2;2;West Bromwich Albion
236276;A. Danjuma Groeneveld;Arnaut Danjuma Groeneveld;31.01.1997;152.4;78;LM;Netherlands;76;Right;4;4;Club Brugge KV
230388;Davi Parrela;Davi Alexandre Parrela Ferreira;29.02.1988;190.5;88;CB;Brazil;76;Right;3;2;Sport Club do Recife
216820;M. Simon;Moses Daddy Simon;12.07.1995;167.64;68.9;LM;Nigeria;76;Right;5;4;Levante UD
179954;T. Kraft;Thomas Kraft;22.07.1988;187.96;78;GK;Germany;76;Right;4;1;Hertha BSC
212722;D. Yedlin;DeAndre Yedlin;09.07.1993;172.72;74.8;RB;United States;76;Right;3;3;Newcastle United
189169;Jonathas;Jonathas de Jesus Maurício;06.03.1989;190.5;81.2;ST;Brazil;76;Right;3;3;Hannover 96
167665;N. Domingo;Nicolás Mario Domingo;08.04.1985;175.26;69.9;CDM;Argentina;76;Right;3;3;Independiente
179696;E. Insúa;Emiliano Adrián Insúa Zapata;07.01.1989;154.94;78.9;LB;Argentina;76;Left;2;3;VfB Stuttgart
243952;A. Lunin;Andriy Lunin;11.02.1999;190.5;79.8;GK;Ukraine;76;Right;3;1;CD Leganés
215792;Jemerson;Jemerson de Jesus Nascimento;24.08.1992;182.88;77.1;CB;Brazil;76;Right;2;2;AS Monaco
155887;M. Bradley;Michael Bradley;31.07.1987;187.96;78.9;CDM;United States;76;Right;3;2;Toronto FC
208622;Rubén Sobrino;Rubén Sobrino Pozuelo;01.06.1992;185.42;73;ST;Spain;76;Right;3;3;Valencia CF
212204;B. Mechele;Brandon Mechele;28.01.1993;190.5;79.8;CB;Belgium;76;Right;4;2;Club Brugge KV
233195;X. Schlager;Xaver Schlager;28.09.1997;175.26;73;CM;Austria;76;Left;3;3;Austria
220905;J. Aholou;Jean-Eudes Aholou;20.03.1994;187.96;73.9;CDM;Ivory Coast;76;Left;3;3;AS Monaco
226536;O. Colley;Omar Colley;24.10.1992;190.5;87.1;CB;Gambia;76;Left;3;2;Sampdoria
183526;N. El Zhar;Nabil El Zhar;27.08.1986;170.18;66.2;RM;Morocco;76;Right;3;4;CD Leganés
173030;O. Trejo;Óscar Guido Trejo;26.04.1988;154.94;78.9;CM;Argentina;76;Right;4;4;Rayo Vallecano
158438;Gelson Fernandes;Gélson da Conceição Tavares Fernandes;02.09.1986;152.4;69.9;CDM;Switzerland;76;Right;3;2;Eintracht Frankfurt
163301;J. Orozco;Jonathan Emmanuel Orozco Domínguez;12.05.1986;182.88;81.2;GK;Mexico;76;Right;3;1;Santos Laguna
199652;D. Praet;Dennis Praet;14.05.1994;154.94;78;CM;Belgium;76;Right;4;4;Sampdoria
230371;Victildinho;Victor Martin Maia Padilha;29.02.1984;152.4;74.8;RB;Brazil;76;Right;3;3;Vitória
228579;B. Henrichs;Benjamin Henrichs;23.02.1997;182.88;78.9;RB;Germany;76;Right;4;4;AS Monaco
143587;F. Belluschi;Fernando Daniel Belluschi;10.09.1983;172.72;78;CAM;Argentina;76;Right;4;3;San Lorenzo de Almagro
180706;C. Cathcart;Craig Cathcart;06.02.1989;190.5;83;CB;Northern Ireland;76;Right;3;2;Watford
198113;M. Höger;Marco Höger;16.09.1989;182.88;83;CDM;Germany;76;Right;4;2;1. FC Köln
158942;Léo Matos;Leonardo de Matos Cruz;02.04.1986;182.88;81.2;RB;Brazil;76;Right;3;4;PAOK
194781;Renan Ribeiro;Renan Ribeiro;23.03.1990;193.04;87.1;GK;Brazil;76;Right;2;1;Sporting CP
224221;J. Andersen;Joachim Andersen;31.05.1996;190.5;89.8;CB;Denmark;76;Right;3;2;Sampdoria
124635;M. Topal;Mehmet Topal;03.03.1986;187.96;82.1;CDM;Turkey;76;Right;5;3;Fenerbahçe SK
232411;C. Nkunku;Christopher Nkunku;14.11.1997;152.4;72.1;CM;France;76;Right;3;3;Paris Saint-Germain
186330;T. Gebre Selassie;Theodor Gebre Selassie;24.12.1986;154.94;71.2;RB;Czech Republic;76;Right;2;3;SV Werder Bremen
232665;M. Arambarri;Mauro Wilney Arambarri Rosa;30.09.1995;175.26;76.2;CDM;Uruguay;76;Right;3;3;Getafe CF
210648;A. Hegazi;Ahmed Hegazi;25.01.1991;193.04;94.8;CB;Egypt;76;Right;2;2;West Bromwich Albion
229593;M. Pjaca;Marko Pjaca;06.05.1995;185.42;83;LW;Croatia;76;Right;4;3;Fiorentina
234711;J. Brekalo;Josip Brekalo;23.06.1998;175.26;69.9;LW;Croatia;76;Right;3;4;VfL Wolfsburg
172233;P. Hetemaj;Perparim Hetemaj;12.12.1986;175.26;76.2;CM;Finland;76;Right;4;3;Chievo Verona
